p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
0.175730838483425	-0.931908219724401	0.008	0.017	1	TTLL3	control	-0.931908219724401
0.175730838483425	-0.931908219724401	0.008	0.017	1	RELL2	control	-0.931908219724401
0.175730838483425	-0.931908219724401	0.008	0.017	1	CLP1	control	-0.931908219724401
0.175730838483425	-0.931908219724402	0.008	0.017	1	EPG5	control	-0.931908219724402
0.175771527174025	-0.791238915766365	0.025	0.038	1	RABEPK	control	-0.791238915766365
0.175771527174025	-0.791238915766364	0.025	0.038	1	RABEP1	control	-0.791238915766364
0.175946229177404	-0.828502449702063	0.008	0.017	1	RP11-640M9.1	control	-0.828502449702063
0.175946229177404	-0.828502449702063	0.008	0.017	1	WDR75	control	-0.828502449702063
0.175946229177404	-0.828502449702063	0.008	0.017	1	MFSD6	control	-0.828502449702063
0.175946229177404	-0.828502449702063	0.008	0.017	1	PDP1	control	-0.828502449702063
0.175946229177404	-0.828502449702063	0.008	0.017	1	FAM98B	control	-0.828502449702063
0.175954170625985	0.72136858244863	0.023	0.014	1	EPHA1-AS1	control	0.72136858244863
0.175954170625985	0.72136858244863	0.023	0.014	1	MOSPD2	control	0.72136858244863
0.176354963251924	-53.5920923872086	0.033	0.023	1	UBE2D4	control	-53.5920923872086
0.176442985140541	-5.02095458156431	0.058	0.044	1	NIT1	control	-5.02095458156431
0.176474235543616	-10.8294325229184	0.023	0.014	1	ZFX	control	-10.8294325229184
0.17690920479819	-14.1938912100135	0.046	0.062	1	RPUSD3	control	-14.1938912100135
0.176958594422933	-0.346234210936453	0.038	0.052	1	ATP5L2	control	-0.346234210936453
0.177014004682098	0.492222043288952	0.023	0.014	1	PPRC1	control	0.492222043288952
0.177284878623682	-70.4559869631915	0.206	0.179	1	IDH2	control	-70.4559869631915
0.177331955228638	0.320961169991179	0.19	0.166	1	AUP1	control	0.320961169991179
0.177411441409296	-34.0720146257674	0.069	0.053	1	UTP6	control	-34.0720146257674
0.177492185564743	16.7346945497268	0.102	0.083	1	C22ORF39	control	16.7346945497268
0.177721914963063	-0.868733779996841	0.017	0.027	1	MTRR	control	-0.868733779996841
0.177751459004348	-0.57558990541219	0.025	0.038	1	AAAS	control	-0.57558990541219
0.177834004640179	25.2516949560047	0.044	0.06	1	TSSC1	control	25.2516949560047
0.178260402358973	0.305231767848334	0.054	0.04	1	DFFA	control	0.305231767848334
0.17827491567946	-1.23068752855431	0.021	0.032	1	REC8	control	-1.23068752855431
0.178344583905889	-0.752880724221502	0.017	0.027	1	ASCC1	control	-0.752880724221502
0.178508392819782	-1.20578848895126	0.067	0.086	1	MED11	control	-1.20578848895126
0.17863255180665	-1.01633724492799	0.021	0.032	1	NPRL3	control	-1.01633724492799
0.17863255261121	-0.775807400562579	0.021	0.032	1	PLEKHA2	control	-0.775807400562579
0.178926220486557	-0.673371152680085	0.033	0.047	1	CTB-31O20.2	control	-0.673371152680085
0.179158281850437	-0.217072407546459	0.112	0.135	1	VCP	control	-0.217072407546459
0.179708293299214	-0.623620585788941	0.021	0.032	1	REPS1	control	-0.623620585788941
0.179708293299214	-0.623620585788941	0.021	0.032	1	PHTF2	control	-0.623620585788941
0.180068349875088	0.64174355053047	0.046	0.033	1	TANGO2	control	0.64174355053047
0.180125706499252	-0.226614509668539	0.052	0.069	1	VAMP7	control	-0.226614509668539
0.180671292930862	-0.355906834656442	0.017	0.027	1	C11ORF1	control	-0.355906834656442
0.180904907918396	-0.579654246452034	0.067	0.085	1	KLHDC3	control	-0.579654246452034
0.181017940108228	-0.546914424043715	0.048	0.064	1	KANSL1	control	-0.546914424043715
0.18114429512729	-0.262143154104817	0.04	0.055	1	LRMP	control	-0.262143154104817
0.181184524564889	-0.434157846114637	0.044	0.059	1	PPP1R10	control	-0.434157846114637
0.18126624299077	-28.2884793525825	0.11	0.133	1	LYRM4	control	-28.2884793525825
0.18142354239426	0.501792048823524	0.035	0.025	1	CDK5	control	0.501792048823524
0.181966848456412	13.894428411537	0.021	0.032	1	NSMAF	control	13.894428411537
0.182126213994948	0.291637545375506	0.035	0.025	1	BROX	control	0.291637545375506
0.183339172137782	-20.3256267136649	0.035	0.05	1	CASC4	control	-20.3256267136649
0.183483715341506	-1.30026484490526	0.065	0.083	1	WDR82	control	-1.30026484490526
0.184263240874496	-0.500776655914582	0.173	0.2	1	MRPL34	control	-0.500776655914582
0.184279040657135	-0.311570424034309	0.085	0.106	1	PHF20	control	-0.311570424034309
0.184317048537462	-34.6347348814383	0.004	0.011	1	SIRT1	control	-34.6347348814383
0.184317048537462	-1.17994053696842	0.004	0.011	1	HOXB4	control	-1.17994053696842
0.184317048537462	-1.17994053696842	0.004	0.011	1	TOP3B	control	-1.17994053696842
0.184453444652616	-1.02254820957797	0.004	0.011	1	ZNF141	control	-1.02254820957797
0.184453444652616	-1.02254820957797	0.004	0.011	1	FAM115C	control	-1.02254820957797
0.184453444652616	-1.02254820957797	0.004	0.011	1	ARHGAP12	control	-1.02254820957797
0.184453444652616	-1.02254820957797	0.004	0.011	1	UPF1	control	-1.02254820957797
0.184453444652616	-1.02254820957797	0.004	0.011	1	ZNF253	control	-1.02254820957797
0.184453444652616	-1.02254820957797	0.004	0.011	1	CHEK2	control	-1.02254820957797
0.184491045346645	-14.3475369269711	0.035	0.05	1	PNO1	control	-14.3475369269711
0.184520966159588	-0.472232221791343	0.035	0.05	1	MED19	control	-0.472232221791343
0.184536834833197	-0.278635872810169	0.096	0.117	1	CARD8	control	-0.278635872810169
0.184671056593024	-0.723907063991403	0.015	0.025	1	CDKN2C	control	-0.723907063991403
0.184671056593024	-0.723907063991402	0.015	0.025	1	KLHL22	control	-0.723907063991402
0.184935791027317	-37.9078766334403	0.029	0.042	1	ISOC1	control	-37.9078766334403
0.185564872413186	1.37495303195125	0.017	0.01	1	LCORL	control	1.37495303195125
0.185657709038658	-7.05773196413967	0.085	0.105	1	ARFGAP2	control	-7.05773196413967
0.185838871432016	-53.7775220832646	0.029	0.042	1	WDR55	control	-53.7775220832646
0.1858664353606	0.379984793735893	0.135	0.114	1	COA1	control	0.379984793735893
0.185877569875315	-0.637782039212581	0.023	0.035	1	ATP2B4	control	-0.637782039212581
0.186037079587176	-29.7377725003825	0.052	0.069	1	PAFAH1B1	control	-29.7377725003825
0.186481889193467	1.45509346400589	0.031	0.021	1	ACBD5	control	1.45509346400589
0.186546466839897	-0.539520920433276	0.106	0.127	1	PDCL3	control	-0.539520920433276
0.186635735434831	-0.349899137504458	0.015	0.025	1	TSPAN2	control	-0.349899137504458
0.186710417913956	-0.755702131719951	0.019	0.03	1	ZDHHC16	control	-0.755702131719951
0.186862698331462	-1.44023135652707	0.002	0.007	1	FANCD2	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	NADK2	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	ZNF707	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	RP11-819C21.1	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	FDXACB1	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	IGF1R	control	-1.44023135652707
0.186862698331462	-1.44023135652707	0.002	0.007	1	NCR1	control	-1.44023135652707
0.18694507524399	-1.22122718147992	0.002	0.007	1	HPCAL4	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	TDRKH	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	APLF	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	MCM2	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	SNX25	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	SLC26A2	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	FBXO5	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	GKAP1	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	ZC3H10	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	UTP20	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	UNC119B	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	ZDHHC20	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	CATSPER2	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	SPATA41	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	PIGW	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	RP11-1407O15.2	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	LEPREL4	control	-1.22122718147992
0.18694507524399	-1.22122718147992	0.002	0.007	1	MBTD1	control	-1.22122718147992
0.1870246650802	-5.38283305833831	0.002	0.007	1	TREML1	control	-5.38283305833831
0.187058636114799	-0.70075322167307	0.019	0.03	1	FAM175B	control	-0.70075322167307
0.187156936417638	-1.55953158599254	0.048	0.035	1	TRIM11	control	-1.55953158599254
0.187199152301731	-0.524486870246116	0.029	0.042	1	MRS2	control	-0.524486870246116
0.187651675813184	0.838143436105712	0.017	0.01	1	MPZL1	control	0.838143436105712
0.187651675813184	0.838143436105712	0.017	0.01	1	SIK2	control	0.838143436105712
0.187651675813184	0.838143436105712	0.017	0.01	1	GALC	control	0.838143436105712
0.187651675813184	0.838143436105712	0.017	0.01	1	UNKL	control	0.838143436105712
0.187814251986341	-0.584147833855654	0.019	0.03	1	CSTF1	control	-0.584147833855654
0.188097686137166	-41.7336812557599	0.194	0.172	1	MRPL43	control	-41.7336812557599
0.188135578666148	-1.46308967908232	0.017	0.01	1	TBC1D8	control	-1.46308967908232
0.188135578666148	0.666998781297879	0.017	0.01	1	BRPF1	control	0.666998781297879
0.188135578666148	0.666998781297879	0.017	0.01	1	PACS2	control	0.666998781297879
0.188223182187479	0.22146785940904	0.002	0.007	1	AC010883.5	control	0.22146785940904
0.188581242969647	-0.333622309855548	0.023	0.035	1	DDX58	control	-0.333622309855548
0.188629348798976	-45.8861562495226	0.017	0.01	1	ABCC10	control	-45.8861562495226
0.189036668360186	1.71975368532643	0.198	0.171	1	SOCS3	control	1.71975368532643
0.189092065306781	0.562593019577561	0.025	0.016	1	PWWP2B	control	0.562593019577561
0.189092065306781	0.56259301957756	0.025	0.016	1	ADAT1	control	0.56259301957756
0.189254935721179	-0.804633493992626	0.075	0.059	1	A1BG	control	-0.804633493992626
0.189418707112783	-0.446341666139306	0.04	0.054	1	PRR14	control	-0.446341666139306
0.189439451142469	0.899774899191787	0.06	0.046	1	PPP4R2	control	0.899774899191787
0.189607883608586	-0.841315572511397	0.013	0.022	1	POMGNT1	control	-0.841315572511397
0.189607883608586	-0.841315572511397	0.013	0.022	1	IMPACT	control	-0.841315572511397
0.189678593969528	0.463670995546775	0.025	0.016	1	DIAPH2	control	0.463670995546775
0.189882459101615	-0.765384435400936	0.013	0.022	1	RBM43	control	-0.765384435400936
0.189882459101615	-0.765384435400937	0.013	0.022	1	TRAK2	control	-0.765384435400937
0.189882459101615	-0.765384435400936	0.013	0.022	1	MMS19	control	-0.765384435400936
0.189939747046467	-27.0359523985768	0.123	0.145	1	RHEB	control	-27.0359523985768
0.190037757704207	0.345660793941538	0.052	0.039	1	ZSCAN16-AS1	control	0.345660793941538
0.190161127291278	-16.5864546976253	0.681	0.663	1	GPSM3	control	-16.5864546976253
0.190413081908252	0.933868269869988	0.021	0.013	1	ZFYVE16	control	0.933868269869988
0.190603074777028	-53.9674708110369	0.338	0.312	1	ARPC4	control	-53.9674708110369
0.190692109749112	-0.57736473776423	0.048	0.063	1	CD40	control	-0.57736473776423
0.190813564337412	0.293273550244904	0.377	0.351	1	PSMB10	control	0.293273550244904
0.19083891085316	-0.422751359624595	0.108	0.13	1	SSBP4	control	-0.422751359624595
0.191073761376234	-41.1122607213905	0.446	0.41	1	RGS10	control	-41.1122607213905
0.191147002165803	-0.649585738587198	0.025	0.037	1	EEFSEC	control	-0.649585738587198
0.1912962891495	-0.437347386134672	0.042	0.057	1	RNFT1	control	-0.437347386134672
0.191406441147271	0.735092005538805	0.021	0.013	1	NAB1	control	0.735092005538805
0.191601935471552	-0.390199076857462	0.156	0.183	1	TXNDC12	control	-0.390199076857462
0.191922139333283	0.353494126904523	0.052	0.039	1	PPP6R3	control	0.353494126904523
0.19193818293995	0.604023127422593	0.021	0.013	1	HDHD1	control	0.604023127422593
0.192057916641865	-0.266634534420118	0.013	0.022	1	RFXAP	control	-0.266634534420118
0.1929197398578	-4.69056681686591	0.033	0.047	1	FBXO3	control	-4.69056681686591
0.193064508602809	-0.852320481712157	0.021	0.032	1	ARAP2	control	-0.852320481712157
0.193073563860264	-13.4918019123759	0.058	0.044	1	INO80C	control	-13.4918019123759
0.193147800582017	-1.00412929779033	0.006	0.013	1	PRKCZ	control	-1.00412929779033
0.193147800582017	-1.00412929779033	0.006	0.013	1	ZNF678	control	-1.00412929779033
0.193147800582017	-1.00412929779033	0.006	0.013	1	RHBDD1	control	-1.00412929779033
0.193147800582017	-1.00412929779033	0.006	0.013	1	CTBP1-AS2	control	-1.00412929779033
0.193147800582017	-1.30133423502005	0.006	0.013	1	GMNN	control	-1.30133423502005
0.193147800582017	-1.00412929779033	0.006	0.013	1	RUFY2	control	-1.00412929779033
0.193147800582017	-13.9648812214341	0.006	0.013	1	PRR5L	control	-13.9648812214341
0.193147800582017	-1.00412929779033	0.006	0.013	1	SLC37A4	control	-1.00412929779033
0.193147800582017	-50.0321003609458	0.006	0.013	1	MTRF1	control	-50.0321003609458
0.193147800582017	-1.00412929779033	0.006	0.013	1	SYNE3	control	-1.00412929779033
0.193148696705048	-25.2368399061023	0.098	0.08	1	MRPL47	control	-25.2368399061023
0.193299855946206	-5.54823583943495	0.017	0.027	1	MED7	control	-5.54823583943495
0.193337244535651	-0.877302043764218	0.006	0.013	1	RETSAT	control	-0.877302043764218
0.193337244535651	-0.877302043764218	0.006	0.013	1	GTF3C3	control	-0.877302043764218
0.193490823773735	-0.905793189726232	0.01	0.019	1	C1ORF56	control	-0.905793189726232
0.193681899636898	-0.319659113423953	0.042	0.057	1	SETD3	control	-0.319659113423953
0.193739839067548	-0.819878555180515	0.01	0.019	1	VPS52	control	-0.819878555180515
0.193739839067548	-0.819878555180515	0.01	0.019	1	PRDM1	control	-0.819878555180515
0.193739839067548	-0.819878555180515	0.01	0.019	1	SLC11A2	control	-0.819878555180515
0.19387610710337	-13.5289356810743	0.156	0.181	1	ADRM1	control	-13.5289356810743
0.194012009987944	-0.728521778907976	0.01	0.019	1	GFOD1	control	-0.728521778907976
0.194211515486028	-0.708400431804843	0.021	0.032	1	VGLL4	control	-0.708400431804843
0.194211515486028	-0.708400431804843	0.021	0.032	1	NUP37	control	-0.708400431804843
0.19463717689622	-0.73051933917477	0.017	0.027	1	AARSD1	control	-0.73051933917477
0.194821113484055	0.286654347017307	0.123	0.102	1	PFKL	control	0.286654347017307
0.194908597425677	-1.08621781808451	0.008	0.016	1	ZNF566	control	-1.08621781808451
0.194978663532016	-0.603803104986467	0.021	0.032	1	ZBTB2	control	-0.603803104986467
0.195125916455306	-0.993645571220918	0.008	0.016	1	MOV10	control	-0.993645571220918
0.195343352390413	-0.894723547190133	0.008	0.016	1	ATAT1	control	-0.894723547190133
0.195343352390413	-0.894723547190134	0.008	0.016	1	SYNGAP1	control	-0.894723547190134
0.195343352390413	-0.894723547190133	0.008	0.016	1	PRKAR1B	control	-0.894723547190133
0.195577415847906	-0.788516076225504	0.008	0.016	1	GTF2E1	control	-0.788516076225504
0.195577415847906	-0.788516076225504	0.008	0.016	1	ZMAT1	control	-0.788516076225504
0.195577415847906	-0.788516076225504	0.008	0.016	1	RNF219	control	-0.788516076225504
0.195577415847906	-0.788516076225504	0.008	0.016	1	ZNF568	control	-0.788516076225504
0.196075081207437	-0.618333869201366	0.027	0.039	1	MCEE	control	-0.618333869201366
0.196310946725231	-59.2783912699153	0.035	0.049	1	MALT1	control	-59.2783912699153
0.196888997794143	0.616418701679835	0.075	0.059	1	DAP	control	0.616418701679835
0.197150073296217	-27.4592941214148	0.038	0.051	1	PLEKHA3	control	-27.4592941214148
0.197274471011166	-0.327204349229397	0.021	0.032	1	THAP3	control	-0.327204349229397
0.197374093177287	-44.4451921771321	0.042	0.03	1	AGPAT1	control	-44.4451921771321
0.197432792699755	-0.270948824632461	0.017	0.027	1	RP1-39G22.7	control	-0.270948824632461
0.197540454054075	-0.487024984520076	0.027	0.039	1	FPGS	control	-0.487024984520076
0.19784591049993	0.792816919838553	0.027	0.018	1	MAP2K6	control	0.792816919838553
0.198579399799987	0.302773198190555	0.081	0.065	1	PSMG3	control	0.302773198190555
0.199160131421019	-0.464908319986862	0.077	0.095	1	UFM1	control	-0.464908319986862
0.199243294871714	-27.6073420817014	0.348	0.38	1	CDC42	control	-27.6073420817014
0.199400580666241	0.34393933758613	0.033	0.023	1	RNF40	control	0.34393933758613
0.199611175629243	-18.0291419682952	0.104	0.126	1	CARHSP1	control	-18.0291419682952
0.200034178739305	-48.4113326095021	0.6	0.573	1	EIF3G	control	-48.4113326095021
0.200620610384765	-27.8967070681214	0.071	0.089	1	POLDIP2	control	-27.8967070681214
0.200927618858521	-1.04985416960834	0.112	0.133	1	DDX39A	control	-1.04985416960834
0.200983301048476	-15.0761379858338	0.062	0.048	1	GTF2F2	control	-15.0761379858338
0.20111449484011	-0.619864258056613	0.023	0.034	1	TRMT61B	control	-0.619864258056613
0.201253875850654	-0.235529184002993	0.05	0.066	1	ZDHHC6	control	-0.235529184002993
0.201774808586362	-3.60218356061224	0.038	0.051	1	DCAF5	control	-3.60218356061224
0.201790777603016	-25.7353308694856	0.046	0.061	1	SNRNP27	control	-25.7353308694856
0.201872103493471	0.875330502920399	0.015	0.008	1	RP11-87C12.2	control	0.875330502920399
0.201872103493471	0.875330502920399	0.015	0.008	1	CLUH	control	0.875330502920399
0.201872103493471	0.875330502920399	0.015	0.008	1	B3GNT8	control	0.875330502920399
0.202180454204827	-33.0825962669377	0.042	0.056	1	UBE3A	control	-33.0825962669377
0.202182555110339	-0.878985073954209	0.015	0.024	1	CSE1L	control	-0.878985073954209
0.202354843476279	0.678363541799841	0.015	0.008	1	DHX40	control	0.678363541799841
0.202539624676654	-0.625333894706259	0.015	0.024	1	ANKRD13C	control	-0.625333894706259
0.202539624676654	-0.625333894706259	0.015	0.024	1	ZNF7	control	-0.625333894706259
0.202553521756498	-0.767822194612778	0.031	0.044	1	CCDC28B	control	-0.767822194612778
0.202678186813439	-0.789386985958433	0.019	0.029	1	CASP3	control	-0.789386985958433
0.202762718978168	50.2468176444562	0.075	0.06	1	ISOC2	control	50.2468176444562
0.202967955948016	-0.484809947156764	0.029	0.042	1	LPP	control	-0.484809947156764
0.203002833770271	-0.38338738959688	0.029	0.042	1	LMBR1L	control	-0.38338738959688
0.203423629473702	-0.680000197936272	0.019	0.029	1	VPS11	control	-0.680000197936272
0.203488272334569	-0.344206061665651	0.029	0.042	1	RP11-1398P2.1	control	-0.344206061665651
0.203586368866964	0.29381058537062	0.123	0.104	1	CDK5RAP3	control	0.29381058537062
0.203891644701362	58.2154594898402	0.125	0.106	1	MKKS	control	58.2154594898402
0.204014237200675	-0.366297161288491	0.096	0.116	1	CHMP2B	control	-0.366297161288491
0.204066798181218	-54.2169585689883	0.142	0.12	1	BABAM1	control	-54.2169585689883
0.205568667464734	-32.433760716616	0.248	0.276	1	EIF2S2	control	-32.433760716616
0.205761161697418	-0.535836427610216	0.031	0.044	1	OPN3	control	-0.535836427610216
0.205946776862322	0.798733896177811	0.029	0.02	1	SETDB1	control	0.798733896177811
0.206303945394365	-0.633235302941538	0.025	0.037	1	RNF2	control	-0.633235302941538
0.206371747639089	-19.9181129455867	0.258	0.285	1	SUMO1	control	-19.9181129455867
0.206727760809278	1.11214944845423	0.019	0.012	1	FPGT	control	1.11214944845423
0.206812022045638	-7.27016360890215	0.171	0.197	1	PRRC2C	control	-7.27016360890215
0.207278042194704	0.966461960551299	0.019	0.012	1	TADA2B	control	0.966461960551299
0.207899591118372	-27.7396416268909	0.025	0.037	1	TFAM	control	-27.7396416268909
0.208097340980508	-0.887330299979486	0.013	0.021	1	AXIN1	control	-0.887330299979486
0.208118280275193	-0.412199110107927	0.05	0.065	1	SMEK2	control	-0.412199110107927
0.208241237376441	5.51814888167099	0.787	0.815	1	PPDPF	control	5.51814888167099
0.208267734636017	0.751856020504479	0.019	0.012	1	GIT1	control	0.751856020504479
0.208390299184638	-1.12401568291973	0.004	0.01	1	PCNXL2	control	-1.12401568291973
0.208390299184638	-1.12401568291973	0.004	0.01	1	PDGFD	control	-1.12401568291973
